order_id,customer_id,amount,status,country,event_ts,load_at
o-000326,c-1929,2432.41,completed,BR,2026-06-28T22:13:00Z,2026-06-29
o-000327,c-0650,1202.11,completed,BR,2026-06-27T09:07:00Z,2026-06-28
o-000328,c-1835,2450.50,pending,BR,2026-06-10T09:02:00Z,2026-06-11
o-000329,c-1957,1786.78,completed,BR,2026-07-18T20:16:00Z,2026-07-19
o-000330,c-0439,509.16,completed,BR,2026-08-02T22:17:00Z,2026-08-02
o-000331,c-0224,1541.11,completed,BR,2026-06-23T01:42:00Z,2026-06-23
o-000332,c-1307,585.93,completed,BR,2026-07-04T22:30:00Z,2026-07-04
o-000333,c-1396,1928.06,completed,BR,2026-08-01T05:26:00Z,2026-08-02
o-000334,c-0978,1628.09,pending,BR,2026-06-28T10:18:00Z,2026-06-28
o-000335,c-1860,1922.97,completed,BR,2026-06-21T17:47:00Z,2026-06-21
o-000336,c-1871,2304.07,completed,BR,2026-06-14T01:53:00Z,2026-06-15
o-000337,c-1614,1240.98,cancelled,BR,2026-06-29T01:00:00Z,2026-06-30
o-000338,c-1164,1508.94,cancelled,BR,2026-07-04T09:29:00Z,2026-07-05
o-000339,c-1822,2346.71,pending,BR,2026-07-21T08:12:00Z,2026-07-21
o-000340,c-0678,410.42,completed,BR,2026-06-24T22:11:00Z,2026-06-24
o-000341,c-1509,846.09,completed,BR,2026-08-17T06:11:00Z,2026-08-18
o-000342,c-1694,1072.12,completed,BR,2026-07-13T21:06:00Z,2026-07-13
o-000343,c-0288,1196.25,cancelled,BR,2026-05-23T08:24:00Z,2026-05-23
o-000344,c-0915,1885.62,cancelled,BR,2026-06-30T18:46:00Z,2026-06-30
o-000345,c-0536,1635.94,completed,BR,2026-05-30T21:07:00Z,2026-05-31
o-000346,c-0629,403.49,completed,BR,2026-07-01T22:07:00Z,2026-07-02
o-000347,c-0753,1538.49,completed,BR,2026-06-09T15:09:00Z,2026-06-10
o-000348,c-1532,2472.15,completed,BR,2026-08-20T17:58:00Z,2026-08-21
o-000349,c-1552,1346.11,completed,BR,2026-06-19T07:43:00Z,2026-06-19
o-000350,c-1077,1119.64,completed,BR,2026-06-01T18:07:00Z,2026-06-01
o-000351,c-1698,1371.38,completed,BR,2026-08-04T17:09:00Z,2026-08-04
o-000352,c-0672,2136.94,completed,BR,2026-08-18T06:45:00Z,2026-08-19
o-000353,c-0187,2247.73,completed,BR,2026-05-30T14:08:00Z,2026-05-31
o-000354,c-0936,1411.96,completed,BR,2026-08-17T09:46:00Z,2026-08-17
o-000355,c-0811,639.87,completed,BR,2026-06-19T18:04:00Z,2026-06-19
o-000356,c-0868,864.60,completed,BR,2026-05-30T02:59:00Z,2026-05-31
o-000357,c-0065,721.29,completed,BR,2026-06-09T20:46:00Z,2026-06-10
o-000358,c-0767,2482.18,completed,BR,2026-07-10T12:05:00Z,2026-07-10
o-000359,c-1339,2151.42,completed,BR,2026-07-30T12:33:00Z,2026-07-30
o-000360,c-1491,2446.92,pending,BR,2026-05-25T09:29:00Z,2026-05-26
o-000361,c-1090,951.29,completed,BR,2026-07-20T11:09:00Z,2026-07-21
o-000362,c-0387,2343.84,pending,BR,2026-06-06T01:51:00Z,2026-06-07
o-000363,c-1260,1916.30,pending,BR,2026-05-25T07:13:00Z,2026-05-25
o-000364,c-0207,1486.89,completed,BR,2026-08-17T22:55:00Z,2026-08-17
o-000365,c-0502,1852.65,completed,BR,2026-06-21T17:13:00Z,2026-06-21
o-000366,c-0287,1262.22,completed,BR,2026-08-04T10:36:00Z,2026-08-05
o-000367,c-0486,757.90,completed,BR,2026-08-15T16:14:00Z,2026-08-16
o-000368,c-0616,691.51,completed,BR,2026-08-06T23:58:00Z,2026-08-06
o-000369,c-1283,1698.48,completed,BR,2026-05-29T11:41:00Z,2026-05-30
o-000370,c-1610,1313.54,completed,BR,2026-07-14T04:19:00Z,2026-07-15
o-000371,c-0377,1887.27,completed,BR,2026-06-20T09:54:00Z,2026-06-20
o-000372,c-1651,1160.25,completed,BR,2026-07-14T13:35:00Z,2026-07-14
o-000373,c-0796,610.93,completed,BR,2026-08-13T02:59:00Z,2026-08-14
o-000374,c-1735,930.84,completed,BR,2026-06-16T01:17:00Z,2026-06-17
o-000375,c-1380,1514.40,completed,BR,2026-06-01T06:51:00Z,2026-06-01
o-000376,c-0982,526.18,cancelled,BR,2026-06-30T00:13:00Z,2026-06-30
o-000377,c-1971,1854.98,pending,BR,2026-07-23T07:44:00Z,2026-07-23
o-000378,c-0813,2288.24,completed,BR,2026-06-28T12:29:00Z,2026-06-29
o-000379,c-0632,657.60,completed,BR,2026-07-25T14:06:00Z,2026-07-26
o-000380,c-1560,2100.13,cancelled,BR,2026-07-09T10:26:00Z,2026-07-09
o-000381,c-1153,2160.89,pending,BR,2026-05-25T08:35:00Z,2026-05-26
o-000382,c-0605,385.27,completed,BR,2026-07-10T18:53:00Z,2026-07-10
o-000383,c-1023,1378.85,cancelled,BR,2026-07-05T08:48:00Z,2026-07-06
o-000384,c-1980,1810.28,pending,BR,2026-07-20T05:46:00Z,2026-07-21
o-000385,c-0347,354.20,completed,BR,2026-06-15T17:41:00Z,2026-06-15
o-000386,c-1074,89.39,pending,BR,2026-08-16T01:48:00Z,2026-08-16
o-000387,c-0845,348.04,completed,BR,2026-05-31T22:09:00Z,2026-05-31
o-000388,c-0448,1266.80,completed,BR,2026-08-10T20:42:00Z,2026-08-11
o-000389,c-1351,1222.20,completed,BR,2026-08-01T13:00:00Z,2026-08-01
o-000390,c-1085,1806.87,completed,BR,2026-06-28T00:32:00Z,2026-06-29
o-000391,c-1652,2349.58,completed,BR,2026-06-04T16:09:00Z,2026-06-04
o-000392,c-0394,1551.35,completed,BR,2026-07-07T08:50:00Z,2026-07-08
o-000393,c-0162,935.76,completed,BR,2026-08-03T07:44:00Z,2026-08-03
o-000394,c-0615,1711.68,pending,BR,2026-08-14T20:48:00Z,2026-08-14
o-000395,c-0192,1016.17,completed,BR,2026-07-22T01:40:00Z,2026-07-22
o-000396,c-1440,432.60,completed,BR,2026-07-17T20:50:00Z,2026-07-18
o-000397,c-1159,2443.44,cancelled,BR,2026-07-29T01:14:00Z,2026-07-29
o-000398,c-1846,2170.95,pending,BR,2026-07-22T08:02:00Z,2026-07-22
o-000399,c-1402,2314.33,pending,BR,2026-08-03T21:02:00Z,2026-08-03
o-000400,c-1903,2126.82,completed,BR,2026-06-18T18:09:00Z,2026-06-19
o-000401,c-1903,196.96,completed,BR,2026-06-22T18:53:00Z,2026-06-23
o-000402,c-1387,2241.83,completed,BR,2026-06-09T22:46:00Z,2026-06-09
o-000403,c-1026,1864.91,completed,BR,2026-06-04T13:14:00Z,2026-06-04
o-000404,c-0698,1514.90,completed,BR,2026-08-07T12:49:00Z,2026-08-08
o-000405,c-0061,1587.14,pending,BR,2026-07-19T15:14:00Z,2026-07-20
o-000406,c-1133,2353.15,completed,BR,2026-08-18T18:42:00Z,2026-08-19
o-000407,c-0176,1931.56,completed,BR,2026-06-23T22:04:00Z,2026-06-23
o-000408,c-0549,389.78,completed,BR,2026-08-12T04:47:00Z,2026-08-13
o-000409,c-0649,904.95,completed,BR,2026-07-01T14:23:00Z,2026-07-02
o-000410,c-0210,335.60,completed,BR,2026-07-19T17:35:00Z,2026-07-20
o-000411,c-0212,70.52,completed,BR,2026-06-03T19:38:00Z,2026-06-04
o-000412,c-1769,966.17,completed,BR,2026-07-11T02:46:00Z,2026-07-11
o-000413,c-1172,1305.16,completed,BR,2026-06-13T04:17:00Z,2026-06-14
o-000414,c-0550,1235.34,completed,BR,2026-07-17T08:26:00Z,2026-07-18
o-000415,c-0992,1957.75,completed,BR,2026-06-23T23:40:00Z,2026-06-24
o-000416,c-1217,1543.59,completed,BR,2026-06-09T09:00:00Z,2026-06-10
o-000417,c-0681,2104.83,completed,BR,2026-07-04T14:21:00Z,2026-07-05
o-000418,c-1671,2059.72,completed,BR,2026-08-07T04:19:00Z,2026-08-08
o-000419,c-1236,2368.46,completed,BR,2026-07-02T05:25:00Z,2026-07-03
o-000420,c-0597,1838.51,completed,BR,2026-08-04T07:20:00Z,2026-08-05
o-000421,c-0575,2042.15,completed,BR,2026-06-06T18:12:00Z,2026-06-06
o-000422,c-1397,1920.21,completed,BR,2026-07-21T22:13:00Z,2026-07-22
o-000423,c-1634,731.87,completed,BR,2026-07-14T21:31:00Z,2026-07-14
o-000424,c-1298,760.57,completed,BR,2026-06-11T22:27:00Z,2026-06-12
o-000425,c-0152,1125.42,completed,BR,2026-08-05T12:34:00Z,2026-08-06
o-000426,c-1114,96.73,cancelled,BR,2026-08-20T17:38:00Z,2026-08-20
o-000427,c-0224,1923.54,completed,BR,2026-07-07T05:41:00Z,2026-07-07
o-000428,c-1154,2459.10,completed,BR,2026-07-13T10:50:00Z,2026-07-14
o-000429,c-0217,31.32,completed,BR,2026-07-27T23:33:00Z,2026-07-27
o-000430,c-0913,938.43,completed,BR,2026-08-17T18:44:00Z,2026-08-17
o-000431,c-0707,2494.27,completed,BR,2026-06-29T13:58:00Z,2026-06-29
o-000432,c-0238,2079.14,pending,BR,2026-07-06T09:21:00Z,2026-07-07
o-000433,c-1607,521.13,completed,BR,2026-07-22T03:28:00Z,2026-07-23
o-000434,c-0654,172.60,completed,BR,2026-06-06T00:54:00Z,2026-06-07
o-000435,c-1328,277.86,pending,BR,2026-06-23T16:11:00Z,2026-06-23
o-000436,c-0678,1401.82,cancelled,BR,2026-06-21T12:40:00Z,2026-06-21
o-000437,c-0382,1602.99,completed,BR,2026-05-26T23:39:00Z,2026-05-26
o-000438,c-0921,1482.55,completed,BR,2026-06-19T06:17:00Z,2026-06-19
o-000439,c-1183,258.87,pending,BR,2026-06-15T11:20:00Z,2026-06-15
o-000440,c-0938,289.32,completed,BR,2026-07-24T16:40:00Z,2026-07-25
o-000441,c-1223,974.65,completed,BR,2026-06-06T11:22:00Z,2026-06-07
o-000442,c-1265,435.46,completed,BR,2026-06-30T19:37:00Z,2026-06-30
o-000443,c-1377,339.20,completed,BR,2026-07-01T03:11:00Z,2026-07-02
o-000444,c-1421,357.69,completed,BR,2026-08-07T04:36:00Z,2026-08-08
o-000445,c-0867,468.46,completed,BR,2026-08-19T20:59:00Z,2026-08-19
o-000446,c-1137,421.33,completed,BR,2026-06-15T10:53:00Z,2026-06-16
o-000447,c-1269,138.76,completed,BR,2026-05-24T15:08:00Z,2026-05-24
o-000448,c-1670,962.94,completed,BR,2026-08-14T15:26:00Z,2026-08-15
o-000449,c-0852,1776.81,completed,BR,2026-06-13T02:36:00Z,2026-06-13
o-000450,c-1630,1903.84,completed,BR,2026-06-27T07:34:00Z,2026-06-28
o-000451,c-0345,1952.95,completed,BR,2026-07-25T17:32:00Z,2026-07-25
o-000452,c-1173,289.95,pending,BR,2026-07-08T17:52:00Z,2026-07-08
o-000453,c-1557,1798.86,completed,BR,2026-07-16T03:47:00Z,2026-07-16
o-000454,c-0610,2187.65,completed,BR,2026-06-25T11:55:00Z,2026-06-25
o-000455,c-0900,2163.90,completed,BR,2026-06-22T06:51:00Z,2026-06-23
o-000456,c-1764,1778.33,completed,BR,2026-06-13T19:08:00Z,2026-06-13
o-000457,c-1667,521.32,completed,BR,2026-07-06T17:17:00Z,2026-07-06
o-000458,c-0663,2447.61,completed,BR,2026-08-04T08:54:00Z,2026-08-04
o-000459,c-0278,2407.12,pending,BR,2026-05-30T08:55:00Z,2026-05-30
o-000460,c-1437,2165.87,completed,BR,2026-07-03T07:48:00Z,2026-07-04
o-000461,c-1003,359.72,completed,BR,2026-08-11T13:24:00Z,2026-08-12
o-000462,c-0155,1585.90,pending,BR,2026-06-03T12:32:00Z,2026-06-04
o-000463,c-1423,2341.16,completed,BR,2026-07-24T10:37:00Z,2026-07-24
o-000464,c-1780,1936.47,pending,BR,2026-07-20T20:42:00Z,2026-07-21
o-000465,c-1742,163.01,completed,BR,2026-06-19T13:52:00Z,2026-06-19
o-000466,c-1014,675.00,pending,BR,2026-07-05T17:36:00Z,2026-07-05
o-000467,c-1160,2131.79,pending,BR,2026-08-18T01:02:00Z,2026-08-18
o-000468,c-1283,1960.80,completed,BR,2026-06-07T05:28:00Z,2026-06-08
o-000469,c-0002,2479.64,completed,BR,2026-08-19T04:56:00Z,2026-08-20
o-000470,c-0326,2186.69,pending,BR,2026-06-03T20:23:00Z,2026-06-04
o-000471,c-0169,932.75,cancelled,BR,2026-06-13T01:25:00Z,2026-06-14
o-000472,c-1487,1750.11,completed,BR,2026-08-14T02:45:00Z,2026-08-14
o-000473,c-0003,537.49,completed,BR,2026-08-06T07:33:00Z,2026-08-07
o-000474,c-0020,25.12,completed,BR,2026-06-07T13:44:00Z,2026-06-07
o-000475,c-0979,181.72,completed,BR,2026-06-05T03:20:00Z,2026-06-06
o-000476,c-1805,751.64,completed,BR,2026-06-09T20:43:00Z,2026-06-09
o-000477,c-0141,1328.62,completed,BR,2026-08-14T05:28:00Z,2026-08-15
o-000478,c-1480,536.57,pending,BR,2026-07-14T19:43:00Z,2026-07-15
o-000479,c-1762,547.03,pending,BR,2026-06-09T03:37:00Z,2026-06-10
o-000480,c-0720,2408.31,completed,BR,2026-06-09T07:17:00Z,2026-06-09
o-000481,c-0509,1385.72,completed,BR,2026-08-08T09:49:00Z,2026-08-08
o-000482,c-1737,2118.44,pending,BR,2026-06-18T16:38:00Z,2026-06-18
o-000483,c-1532,982.42,completed,BR,2026-06-22T15:24:00Z,2026-06-22
o-000484,c-0494,1251.46,completed,BR,2026-07-29T00:23:00Z,2026-07-30
o-000485,c-0271,970.16,pending,BR,2026-07-15T11:34:00Z,2026-07-15
o-000486,c-1563,1180.18,cancelled,BR,2026-06-01T00:37:00Z,2026-06-01
o-000487,c-0029,659.15,completed,BR,2026-05-30T12:32:00Z,2026-05-31
o-000488,c-1288,1783.01,pending,BR,2026-07-16T22:25:00Z,2026-07-16
o-000489,c-1312,1343.73,completed,BR,2026-06-27T02:19:00Z,2026-06-27
o-000490,c-1048,2302.71,cancelled,BR,2026-06-11T17:20:00Z,2026-06-12
o-000491,c-1202,1587.56,pending,BR,2026-08-18T20:04:00Z,2026-08-19
o-000492,c-1431,1096.53,cancelled,BR,2026-06-22T01:15:00Z,2026-06-22
o-000493,c-1894,1089.04,completed,BR,2026-08-08T01:19:00Z,2026-08-08
o-000494,c-0245,36.60,completed,BR,2026-05-24T05:31:00Z,2026-05-25
o-000495,c-1072,1295.47,pending,BR,2026-06-25T05:23:00Z,2026-06-25
o-000496,c-1536,1953.90,completed,BR,2026-06-07T00:21:00Z,2026-06-08
o-000497,c-0558,1312.02,completed,BR,2026-08-04T20:04:00Z,2026-08-05
o-000498,c-0933,1279.40,completed,BR,2026-08-03T05:23:00Z,2026-08-03
o-000499,c-0523,1934.46,pending,BR,2026-08-17T23:07:00Z,2026-08-17
o-000500,c-1518,1274.52,completed,BR,2026-05-24T07:02:00Z,2026-05-25
o-000501,c-0746,960.53,completed,BR,2026-05-27T17:51:00Z,2026-05-28
o-000502,c-0460,807.90,completed,BR,2026-07-02T08:52:00Z,2026-07-02
o-000503,c-1171,935.16,completed,BR,2026-05-29T05:14:00Z,2026-05-29
o-000504,c-1954,1005.31,pending,BR,2026-06-28T09:20:00Z,2026-06-28
o-000505,c-1133,1144.58,completed,BR,2026-06-29T18:50:00Z,2026-06-30
o-000506,c-1515,1558.68,completed,BR,2026-08-06T15:49:00Z,2026-08-06
o-000507,c-1501,2251.61,pending,BR,2026-06-23T04:00:00Z,2026-06-24
o-000508,c-0049,586.33,completed,BR,2026-08-19T00:21:00Z,2026-08-19
o-000509,c-1555,1644.97,pending,BR,2026-07-01T03:13:00Z,2026-07-01
o-000510,c-0860,1232.61,completed,BR,2026-06-10T22:17:00Z,2026-06-10
o-000511,c-0090,2303.58,pending,BR,2026-07-28T13:44:00Z,2026-07-29
o-000512,c-0939,2436.51,completed,BR,2026-06-04T16:08:00Z,2026-06-05
o-000513,c-0154,1481.78,completed,BR,2026-08-15T04:15:00Z,2026-08-16
o-000514,c-0535,2128.03,cancelled,BR,2026-07-12T22:53:00Z,2026-07-13
o-000515,c-0652,1134.63,completed,BR,2026-06-17T04:49:00Z,2026-06-17
o-000516,c-0319,268.62,completed,BR,2026-07-02T13:07:00Z,2026-07-03
o-000517,c-1976,1926.99,completed,BR,2026-07-21T08:54:00Z,2026-07-21
o-000518,c-0186,398.25,completed,BR,2026-08-20T19:02:00Z,2026-08-20
o-000519,c-1712,2142.15,completed,BR,2026-06-23T11:25:00Z,2026-06-23
o-000520,c-1387,750.61,pending,BR,2026-06-14T00:25:00Z,2026-06-15
o-000521,c-1139,1871.46,completed,BR,2026-07-21T03:51:00Z,2026-07-21
o-000522,c-0249,34.83,pending,BR,2026-06-20T04:12:00Z,2026-06-21
o-000523,c-0763,1717.28,cancelled,BR,2026-06-02T18:37:00Z,2026-06-03
o-000524,c-1879,2032.80,completed,BR,2026-05-31T06:57:00Z,2026-06-01
o-000525,c-1658,326.33,cancelled,BR,2026-07-04T03:02:00Z,2026-07-05
o-000526,c-0104,424.13,completed,BR,2026-07-12T15:01:00Z,2026-07-13
o-000527,c-1400,1069.53,completed,BR,2026-06-15T08:17:00Z,2026-06-16
o-000528,c-1810,375.84,completed,BR,2026-08-09T07:41:00Z,2026-08-10
o-000529,c-1022,1032.92,completed,BR,2026-05-30T02:17:00Z,2026-05-31
o-000530,c-0282,1050.99,completed,BR,2026-07-29T07:40:00Z,2026-07-29
o-000531,c-0784,1955.88,completed,BR,2026-07-31T15:22:00Z,2026-08-01
o-000532,c-0796,679.74,completed,BR,2026-08-07T07:01:00Z,2026-08-08
o-000533,c-0120,2022.59,completed,BR,2026-07-07T18:14:00Z,2026-07-07
o-000534,c-0206,623.40,completed,BR,2026-07-30T23:03:00Z,2026-07-30
o-000535,c-1180,2117.03,pending,BR,2026-07-07T05:11:00Z,2026-07-07
o-000536,c-1214,798.42,pending,BR,2026-07-07T18:01:00Z,2026-07-08
o-000537,c-1941,1421.29,completed,BR,2026-06-16T15:34:00Z,2026-06-17
o-000538,c-0360,1228.64,completed,BR,2026-06-21T19:14:00Z,2026-06-21
o-000539,c-1079,1197.58,completed,BR,2026-08-09T06:51:00Z,2026-08-09
o-000540,c-0698,1793.76,cancelled,BR,2026-07-03T01:01:00Z,2026-07-03
o-000541,c-1202,1763.22,completed,BR,2026-06-06T16:55:00Z,2026-06-07
o-000542,c-1968,185.97,completed,BR,2026-08-15T12:37:00Z,2026-08-15
o-000543,c-0690,757.90,completed,BR,2026-06-12T23:27:00Z,2026-06-13
o-000544,c-1330,796.62,completed,BR,2026-08-02T22:56:00Z,2026-08-03
o-000545,c-0458,1665.50,pending,BR,2026-07-10T09:46:00Z,2026-07-11
o-000546,c-0261,448.38,completed,BR,2026-08-20T18:25:00Z,2026-08-20
o-000547,c-0373,1507.96,cancelled,BR,2026-08-09T07:40:00Z,2026-08-09
o-000548,c-1919,1242.98,completed,BR,2026-06-01T07:22:00Z,2026-06-02
o-000549,c-0344,1592.29,cancelled,BR,2026-08-16T20:46:00Z,2026-08-17
o-000550,c-0915,33.43,completed,BR,2026-08-19T02:22:00Z,2026-08-20
o-000551,c-1612,274.55,completed,BR,2026-07-11T14:46:00Z,2026-07-12
o-000552,c-1985,420.01,completed,BR,2026-07-10T11:34:00Z,2026-07-11
o-000553,c-0208,2072.87,pending,BR,2026-08-04T20:48:00Z,2026-08-04
o-000554,c-0334,1130.96,pending,BR,2026-05-27T09:01:00Z,2026-05-28
o-000555,c-0535,2379.40,completed,BR,2026-06-13T12:10:00Z,2026-06-13
o-000556,c-1121,2354.88,cancelled,BR,2026-07-05T19:39:00Z,2026-07-06
o-000557,c-1443,82.33,cancelled,BR,2026-06-13T19:56:00Z,2026-06-14
o-000558,c-0322,138.62,completed,BR,2026-06-16T13:44:00Z,2026-06-17
o-000559,c-1353,707.40,completed,BR,2026-05-29T12:36:00Z,2026-05-30
o-000560,c-0315,140.99,completed,BR,2026-06-03T09:52:00Z,2026-06-04
o-000561,c-0409,246.98,completed,BR,2026-08-12T09:05:00Z,2026-08-13
o-000562,c-1729,293.19,pending,BR,2026-07-22T15:57:00Z,2026-07-23
o-000563,c-0187,1606.46,completed,BR,2026-07-09T12:23:00Z,2026-07-09
o-000564,c-0913,116.32,completed,BR,2026-06-25T07:53:00Z,2026-06-26
o-000565,c-1156,158.79,pending,BR,2026-08-16T03:05:00Z,2026-08-17
o-000566,c-1656,1355.92,cancelled,BR,2026-08-06T07:35:00Z,2026-08-06
o-000567,c-1722,970.83,completed,BR,2026-07-30T21:55:00Z,2026-07-31
o-000568,c-1173,2204.73,completed,BR,2026-06-02T12:57:00Z,2026-06-02
o-000569,c-1029,1430.19,completed,BR,2026-08-04T21:39:00Z,2026-08-04
o-000570,c-0247,2373.39,completed,BR,2026-06-13T06:51:00Z,2026-06-13
o-000571,c-0259,111.48,completed,BR,2026-08-18T13:12:00Z,2026-08-18
o-000572,c-1709,1489.64,completed,BR,2026-05-31T02:24:00Z,2026-06-01
o-000573,c-1131,818.69,completed,BR,2026-07-20T00:50:00Z,2026-07-21
o-000574,c-0231,1039.03,completed,BR,2026-08-06T18:48:00Z,2026-08-06
o-000575,c-1895,268.56,pending,BR,2026-06-28T17:56:00Z,2026-06-29
o-000576,c-1798,1030.17,completed,BR,2026-07-24T18:38:00Z,2026-07-25
o-000577,c-0077,434.64,completed,BR,2026-08-10T19:43:00Z,2026-08-11
o-000578,c-0080,992.50,pending,BR,2026-08-19T07:03:00Z,2026-08-20
o-000579,c-1886,675.12,completed,BR,2026-07-05T09:19:00Z,2026-07-06
o-000580,c-1727,1231.59,completed,BR,2026-06-04T07:08:00Z,2026-06-05
o-000581,c-1996,1860.59,pending,BR,2026-07-03T08:46:00Z,2026-07-04
o-000582,c-1239,1615.66,completed,BR,2026-06-19T13:47:00Z,2026-06-20
o-000583,c-1556,1293.67,completed,BR,2026-05-30T16:50:00Z,2026-05-30
o-000584,c-0135,781.25,completed,BR,2026-06-09T16:56:00Z,2026-06-09
o-000585,c-0356,485.94,pending,BR,2026-05-30T07:02:00Z,2026-05-31
o-000586,c-0104,2295.49,completed,BR,2026-06-27T11:52:00Z,2026-06-28
o-000587,c-1035,995.37,cancelled,BR,2026-08-18T00:15:00Z,2026-08-19
o-000588,c-1002,1487.14,completed,BR,2026-07-22T18:35:00Z,2026-07-23
o-000589,c-0706,412.97,pending,BR,2026-08-19T02:18:00Z,2026-08-19
o-000590,c-0792,128.88,pending,BR,2026-06-19T07:41:00Z,2026-06-19
o-000591,c-1388,520.79,completed,BR,2026-07-27T00:55:00Z,2026-07-27
o-000592,c-0971,2279.23,completed,BR,2026-08-07T00:14:00Z,2026-08-08
o-000593,c-1246,2013.69,completed,BR,2026-08-13T08:27:00Z,2026-08-14
o-000594,c-1745,875.03,completed,BR,2026-07-21T09:43:00Z,2026-07-22
o-000595,c-1198,260.27,completed,BR,2026-08-15T11:35:00Z,2026-08-16
o-000596,c-0612,1712.61,completed,BR,2026-07-05T08:40:00Z,2026-07-06
o-000597,c-1765,695.83,completed,BR,2026-08-14T09:12:00Z,2026-08-14
o-000598,c-1060,1914.86,pending,BR,2026-08-07T12:42:00Z,2026-08-08
o-000599,c-1395,354.12,completed,BR,2026-07-25T09:16:00Z,2026-07-26
o-000600,c-0829,973.75,completed,BR,2026-08-04T06:21:00Z,2026-08-04
o-000601,c-1406,1338.91,pending,BR,2026-08-16T11:32:00Z,2026-08-17
o-000602,c-1732,429.12,completed,BR,2026-08-02T05:18:00Z,2026-08-02
o-000603,c-0965,324.22,completed,BR,2026-08-02T05:43:00Z,2026-08-03
o-000604,c-1341,227.80,completed,BR,2026-07-01T13:50:00Z,2026-07-02
o-000605,c-0762,655.10,completed,BR,2026-06-07T15:03:00Z,2026-06-07
o-000606,c-0968,2224.12,completed,BR,2026-08-18T12:33:00Z,2026-08-19
o-000607,c-0847,139.88,pending,BR,2026-06-09T06:21:00Z,2026-06-10
o-000608,c-1167,2232.65,cancelled,BR,2026-06-10T10:55:00Z,2026-06-10
o-000609,c-1596,206.62,completed,BR,2026-06-14T10:40:00Z,2026-06-14
o-000610,c-0010,1132.87,completed,BR,2026-06-13T18:48:00Z,2026-06-13
o-000611,c-1003,1964.10,pending,BR,2026-06-08T19:27:00Z,2026-06-09
o-000612,c-0827,1075.42,completed,BR,2026-05-23T01:34:00Z,2026-05-23
o-000613,c-1497,935.89,completed,BR,2026-07-03T16:12:00Z,2026-07-03
o-000614,c-1386,15.29,pending,BR,2026-06-20T22:56:00Z,2026-06-21
o-000615,c-0640,326.68,completed,BR,2026-08-06T09:10:00Z,2026-08-06
o-000616,c-1688,119.07,cancelled,BR,2026-07-20T23:33:00Z,2026-07-21
o-000617,c-0889,2220.50,cancelled,BR,2026-07-05T15:22:00Z,2026-07-05
o-000618,c-0338,2370.47,cancelled,BR,2026-07-13T00:14:00Z,2026-07-13
o-000619,c-1490,2462.27,completed,BR,2026-05-25T18:32:00Z,2026-05-25
o-000620,c-0253,919.65,completed,BR,2026-05-27T12:56:00Z,2026-05-28
o-000621,c-1580,1339.16,completed,BR,2026-05-29T21:06:00Z,2026-05-29
o-000622,c-0099,1725.93,completed,BR,2026-07-10T03:35:00Z,2026-07-11
o-000623,c-0972,1756.16,completed,BR,2026-08-18T20:00:00Z,2026-08-19
o-000624,c-0862,1655.85,completed,BR,2026-06-26T19:38:00Z,2026-06-26
o-000625,c-0858,2077.48,completed,BR,2026-08-10T03:18:00Z,2026-08-10
o-000626,c-1608,270.13,completed,BR,2026-06-17T08:53:00Z,2026-06-17
o-000627,c-0734,1760.07,completed,BR,2026-05-28T17:31:00Z,2026-05-28
o-000628,c-1410,2333.15,completed,BR,2026-05-23T00:42:00Z,2026-05-23
o-000629,c-1858,280.53,completed,BR,2026-07-25T04:05:00Z,2026-07-25
o-000630,c-1482,1810.32,cancelled,BR,2026-08-13T07:29:00Z,2026-08-14
o-000631,c-0541,1163.37,completed,BR,2026-06-14T01:54:00Z,2026-06-15
o-000632,c-0738,2004.98,completed,BR,2026-06-06T03:54:00Z,2026-06-06
o-000633,c-0020,2130.74,completed,BR,2026-06-13T10:22:00Z,2026-06-14
o-000634,c-1957,1556.41,pending,BR,2026-06-03T11:52:00Z,2026-06-04
o-000635,c-0375,289.01,completed,BR,2026-07-20T08:53:00Z,2026-07-21
o-000636,c-1413,2127.43,pending,BR,2026-08-14T05:07:00Z,2026-08-14
o-000637,c-1426,1817.40,cancelled,BR,2026-06-12T03:26:00Z,2026-06-13
o-000638,c-1644,1424.51,completed,BR,2026-08-09T12:49:00Z,2026-08-10
o-000639,c-1253,76.90,completed,BR,2026-06-08T15:58:00Z,2026-06-09
o-000640,c-0232,2219.55,completed,BR,2026-05-31T08:41:00Z,2026-06-01
o-000641,c-0026,1762.90,completed,BR,2026-08-04T23:36:00Z,2026-08-04
o-000642,c-1958,1676.26,completed,BR,2026-07-28T22:44:00Z,2026-07-28
o-000643,c-0887,1655.97,completed,BR,2026-07-06T21:43:00Z,2026-07-07
o-000644,c-0305,2098.39,completed,BR,2026-08-09T01:00:00Z,2026-08-09
o-000645,c-1036,2122.87,pending,BR,2026-06-13T02:48:00Z,2026-06-14
o-000646,c-0657,606.03,cancelled,BR,2026-05-29T16:14:00Z,2026-05-30
o-000647,c-0826,2043.67,completed,BR,2026-07-18T18:28:00Z,2026-07-18
o-000648,c-1755,1248.65,completed,BR,2026-07-25T23:41:00Z,2026-07-25
o-000649,c-0211,1011.58,completed,BR,2026-08-01T00:52:00Z,2026-08-01
o-000650,c-1622,1512.49,completed,BR,2026-06-30T16:35:00Z,2026-06-30
o-000651,c-1341,1680.33,cancelled,BR,2026-07-08T01:52:00Z,2026-07-08
